make_model,location,price,body_type,type,warranty,mileage,gearbox,fuel_type,colour,paint,seller,gears,drivetrain,entertainment_media,extras,full_service_history,nonsmoker_vehicle,upholstery,power_hp,safety_category,emission_category
Volvo C70,BE,6950.0, Convertible, Used,No,174000.0,Manual,benzine,Silver,Metallic,Dealer,5.0, Front,Standard,5.0,Yes,Yes,Leather,239.0,low,low
Volvo C70,NL,12000.0, Convertible, Used,No,68000.0,Manual,benzine,Blue,Metallic,Private seller,5.0, Front,Standard,1.0,Yes,Yes,Leather,239.0,low,mid-low
Volvo C70,ES,5555.0, Convertible, Used,No,320000.0,Automatic,benzine,Black,Metallic,Private seller,5.0, Front,Standard,4.0,Yes,No,Leather,245.0,low,mid
Volvo C70,BE,2999.0, Convertible, Used,No,210000.0,Automatic,diesel,Black,Nonmetallic,Dealer,5.0, Front,Standard,2.0,No,No,Leather,136.0,low,mid
Volvo C70,NL,11900.0, Convertible, Used,No,83699.0,Automatic,benzine,Blue,Metallic,Dealer,5.0, Front,Standard,4.0,No,No,Leather,239.0,low,low
Volvo C70,ES,10975.0, Convertible, Used,No,182500.0,Automatic,benzine,Blue,Nonmetallic,Private seller,5.0, Front,Standard,2.0,No,Yes,Leather,245.0,low,low
Volvo C70,BE,7500.0, Convertible, Used,No,172400.0,Manual,benzine,Blue,Nonmetallic,Private seller,5.0, Front,Standard,6.0,No,Yes,Leather,170.0,low,mid-low
Volvo C70,NL,6299.0, Convertible, Used,No,232172.0,Automatic,benzine,Black,Metallic,Dealer,5.0, Front,Standard,3.0,No,No,Leather,245.0,low,low
Volvo C70,BE,9200.0, Convertible, Used,No,120000.0,Automatic,diesel,Blue,Metallic,Private seller,5.0, Front,Standard,5.0,Yes,Yes,Leather,163.0,middle,mid-low
Volvo C70,BE,12400.0, Convertible, Used,Yes,95858.0,Manual,diesel,Black,Metallic,Dealer,6.0, Front,Standard,3.0,No,No,Leather,150.0,low,mid
Volvo C70,NL,4999.0, Convertible, Used,No,145533.0,Automatic,benzine,Black,Nonmetallic,Dealer,4.0, Front,Standard,3.0,Yes,No,Leather,193.0,low,low
Volvo C70,NL,6000.0, Convertible, Used,No,267733.0,Automatic,benzine,Grey,Nonmetallic,Dealer,5.0, Front,Standard,2.0,No,No,Leather,163.0,low,mid-low
Volvo C70,BE,8450.0, Convertible, Used,No,248000.0,Manual,diesel,Black,Metallic,Dealer,6.0, Front,Standard,4.0,Yes,Yes,Cloth,150.0,low,mid
Volvo C70,ES,9000.0, Convertible, Used,No,130000.0,Manual,benzine,Green,Metallic,Private seller,5.0, Front,Standard,3.0,No,No,Leather,163.0,low,low
Volvo C70,NL,9500.0, Convertible, Used,No,175000.0,Manual,benzine,Blue,Nonmetallic,Private seller,5.0, Front,Standard,10.0,No,No,Leather,239.0,low,low
Volvo C70,NL,5995.0, Convertible, Used,No,309449.0,Manual,diesel,Black,Metallic,Dealer,6.0, Front,Standard,3.0,Yes,No,Leather,136.0,middle,mid-low
Volvo C70,NL,9950.0, Convertible, Used,No,174000.0,Manual,benzine,Gold,Nonmetallic,Private seller,5.0, Front,Standard,6.0,Yes,Yes,Leather,185.0,middle,mid-low
Volvo C70,NL,12500.0, Convertible, Used,No,205000.0,Automatic,lpg/cng,Blue,Metallic,Private seller,5.0, Front,Standard,5.0,No,Yes,Leather,230.0,middle,mid-low
Volvo C70,DE,3990.0, Convertible, Used,No,177000.0,Automatic,benzine,Black,Nonmetallic,Dealer,5.0, Front,Standard,3.0,Yes,No,Leather,193.0,low,mid-low
Volvo C70,DE,7900.0, Convertible, Used,No,184000.0,Manual,benzine,Silver,Metallic,Private seller,5.0, Front,Standard,4.0,Yes,No,Leather,239.0,low,mid-low
Volvo C70,DE,26700.0, Convertible, Used,No,69000.0,Automatic,benzine,Black,Metallic,Private seller,5.0, Front,Standard,3.0,Yes,Yes,Leather,230.0,middle,mid
Volvo C70,DE,10990.0, Convertible, Used,Yes,194000.0,Automatic,benzine,Black,Nonmetallic,Dealer,5.0, Front,Standard,2.0,No,Yes,Leather,230.0,low,mid
Volvo C70,DE,11900.0, Convertible, Used,Yes,105600.0,Manual,diesel,White,Nonmetallic,Dealer,5.0, Front,Standard,2.0,No,Yes,Cloth,150.0,low,mid
Volvo C70,NL,13950.0, Convertible, Used,No,216000.0,Automatic,benzine,Blue,Metallic,Private seller,5.0, Front,Standard,11.0,Yes,Yes,Leather,258.0,middle,mid-low
Volvo C70,DE,7500.0, Convertible, Used,No,157000.0,Automatic,benzine,Black,Metallic,Dealer,5.0, Front,Standard,5.0,Yes,Yes,Leather,245.0,low,low
Volvo C70,DE,16900.0, Convertible, Used,No,61229.0,Manual,benzine,Gold,Metallic,Dealer,5.0, Front,Standard,3.0,No,Yes,Leather,163.0,low,mid-low
Volvo C70,IT,18650.0, Convertible, Used,No,61000.0,Manual,lpg/cng,Blue,Metallic,Dealer,5.0, Front,Standard,1.0,No,Yes,Leather,163.0,low,low
Volvo C70,DE,5999.0, Convertible, Used,No,84000.0,Manual,benzine,Black,Metallic,Dealer,5.0, Front,Standard,2.0,Yes,Yes,Leather,163.0,low,low
Volvo C70,NL,7600.0, Convertible, Used,No,71000.0,Automatic,benzine,Green,Metallic,Private seller,5.0, Front,Standard,3.0,No,No,Leather,163.0,low,low
Volvo C70,FR,15000.0, Convertible, Used,No,105000.0,Manual,diesel,Black,Metallic,Private seller,6.0, Front,Standard,3.0,Yes,Yes,Leather,150.0,low,mid
Volvo C70,IT,9900.0, Convertible, Used,No,59750.0,Manual,benzine,Violet,Nonmetallic,Private seller,5.0, Front,Standard,6.0,No,Yes,Leather,170.0,middle,mid-low
Volvo C70,BE,9950.0, Convertible, Used,No,117800.0,Automatic,benzine,Black,Nonmetallic,Private seller,5.0, Front,Standard,7.0,No,No,Leather,163.0,low,mid-low
Volvo C70,DE,10999.0, Convertible, Used,No,137000.0,Automatic,diesel,Black,Metallic,Dealer,5.0, Front,Standard,4.0,Yes,Yes,Leather,179.0,middle,mid-low
Volvo C70,NL,3990.0, Convertible, Used,No,235822.0,Automatic,benzine,Black,Nonmetallic,Private seller,5.0, Front,Standard,2.0,No,Yes,Leather,193.0,low,low
Volvo C70,DE,10500.0, Convertible, Used,No,152500.0,Automatic,benzine,Black,Nonmetallic,Private seller,5.0, Front,Standard,3.0,No,No,Leather,230.0,low,mid-low
Volvo C70,NL,4999.0, Convertible, Used,No,198788.0,Manual,benzine,Blue,Metallic,Dealer,5.0, Front,Standard,4.0,Yes,No,Leather,163.0,low,low
Volvo C70,IT,8900.0, Convertible, Used,Yes,219601.0,Semi-automatic,diesel,White,Metallic,Dealer,5.0, Front,Standard,4.0,Yes,No,Leather,179.0,middle,mid-low
Volvo C70,AT,15990.0, Convertible, Used,No,97200.0,Semi-automatic,benzine,Gold,Metallic,Dealer,5.0, Front,Standard,4.0,Yes,Yes,Leather,220.0,low,mid-low
Volvo C70,NL,6450.0, Convertible, Used,No,282900.0,Automatic,diesel,Beige,Metallic,Private seller,5.0, Front,Standard,6.0,Yes,Yes,Leather,179.0,middle,mid-low
Volvo C70,NL,3950.0, Convertible, Used,No,218491.0,Automatic,benzine,Black,Metallic,Dealer,5.0, Front,Standard,3.0,Yes,No,Leather,163.0,low,mid-low
Volvo C70,NL,19950.0, Convertible, Used,Yes,85706.0,Automatic,benzine,Grey,Nonmetallic,Dealer,5.0, Front,Standard,2.0,Yes,No,Leather,230.0,middle,mid
Volvo C70,IT,8000.0, Convertible, Used,No,157000.0,Automatic,lpg/cng,Blue,Metallic,Private seller,5.0, Front,Standard,4.0,No,No,Leather,200.0,middle,mid-low
Volvo C70,DE,8690.0, Convertible, Used,Yes,163000.0,Manual,benzine,Black,Metallic,Dealer,5.0, Front,Standard,2.0,Yes,Yes,Leather,170.0,low,mid-low
Volvo C70,NL,13950.0, Convertible, Used,Yes,133380.0,Automatic,benzine,Red,Metallic,Dealer,4.0, Front,Standard,4.0,Yes,No,Leather,241.0,low,low
Volvo C70,DE,13450.0, Convertible, Used,Yes,147000.0,Manual,diesel,Black,Metallic,Dealer,5.0, Front,Standard,5.0,Yes,Yes,Leather,177.0,middle,mid-low
Volvo C70,IT,11500.0, Convertible, Used,No,116018.0,Manual,benzine,Blue,Nonmetallic,Dealer,6.0, Front,Standard,2.0,No,No,Other,230.0,low,mid-low
Volvo C70,ES,6999.0, Convertible, Used,No,217000.0,Automatic,diesel,Black,Nonmetallic,Private seller,5.0, Front,Standard,2.0,No,No,Leather,179.0,low,mid-low
Volvo C70,NL,8950.0, Convertible, Used,No,152918.0,Automatic,benzine,Black,Metallic,Dealer,5.0, Front,Standard,3.0,No,No,Cloth,194.0,low,low
Volvo C70,DE,10900.0, Convertible, Used,No,186845.0,Automatic,benzine,Black,Metallic,Dealer,5.0, Front,Standard,5.0,Yes,Yes,Leather,170.0,middle,mid-low
Volvo C70,IT,17000.0, Convertible, Used,No,89000.0,Automatic,diesel,Red,Nonmetallic,Private seller,6.0, Front,Standard,4.0,No,Yes,Leather,177.0,middle,mid
Volvo C70,DE,9800.0, Convertible, Used,No,117000.0,Manual,benzine,Black,Metallic,Private seller,5.0, Front,Standard,6.0,Yes,Yes,Leather,163.0,low,low
Volvo C70,NL,5249.0, Convertible, Used,No,334180.0,Automatic,diesel,Grey,Metallic,Dealer,5.0, Front,Standard,4.0,Yes,No,Leather,179.0,middle,mid-low
Volvo C70,DE,10198.0, Convertible, Used,No,181100.0,Automatic,diesel,Blue,Metallic,Dealer,5.0, Front,Standard,5.0,Yes,Yes,Leather,179.0,middle,mid-low
Volvo C70,NL,11950.0, Convertible, Used,No,189000.0,Automatic,benzine,Black,Nonmetallic,Private seller,5.0, Front,Standard,2.0,No,No,Leather,140.0,low,mid-low
Volvo C70,DE,4100.0, Convertible, Used,No,312332.0,Manual,benzine,Black,Nonmetallic,Private seller,5.0, Front,Standard,6.0,No,Yes,Leather,200.0,low,low
Volvo C70,NL,12950.0, Convertible, Used,No,146795.0,Automatic,benzine,Black,Metallic,Dealer,5.0, Front,Standard,4.0,Yes,No,Leather,200.0,low,low
Volvo C70,BE,8500.0, Convertible, Used,No,148000.0,Automatic,diesel,Grey,Nonmetallic,Private seller,5.0, Front,Standard,8.0,Yes,Yes,Leather,163.0,low,mid-low
Volvo C70,NL,3750.0, Convertible, Used,No,243034.0,Automatic,benzine,Blue,Nonmetallic,Dealer,5.0, Front,Standard,2.0,No,No,Leather,193.0,low,mid-low
Volvo C70,IT,11200.0, Convertible, Used,No,142957.0,Manual,benzine,Blue,Metallic,Private seller,6.0, Front,Standard,3.0,No,Yes,Leather,230.0,middle,mid-low
Volvo C70,NL,5945.0, Convertible, Used,No,261873.0,Automatic,diesel,White,Nonmetallic,Dealer,6.0, Front,Standard,1.0,Yes,Yes,Leather,136.0,middle,mid-low
Volvo C70,BE,9500.0, Convertible, Used,No,91000.0,Automatic,benzine,Grey,Metallic,Private seller,5.0, Front,Standard,2.0,Yes,Yes,Leather,163.0,low,low
Volvo C70,IT,12500.0, Convertible, Used,No,143000.0,Automatic,diesel,Black,Nonmetallic,Private seller,5.0, Front,Standard,2.0,No,No,Leather,179.0,low,mid-low
Volvo C70,DE,15900.0, Convertible, Used,No,122000.0,Manual,diesel,Black,Metallic,Dealer,5.0, Front,Standard,7.0,Yes,Yes,Leather,150.0,middle,mid
Volvo C70,DE,10950.0, Convertible, Used,Yes,130891.0,Manual,benzine,Grey,Metallic,Dealer,5.0, Front,Standard,9.0,Yes,Yes,Leather,170.0,middle,mid-low
Volvo C70,FR,8500.0, Convertible, Used,No,180400.0,Manual,benzine,Blue,Metallic,Private seller,5.0, Front,Standard,1.0,No,Yes,Leather,162.0,low,low
Volvo C70,DE,7700.0, Convertible, Used,No,180000.0,Manual,diesel,Black,Metallic,Dealer,5.0, Front,Standard,4.0,No,No,Leather,136.0,low,mid-low
Volvo C70,NL,4350.0, Convertible, Used,No,279490.0,Automatic,benzine,Black,Metallic,Dealer,5.0, Front,Standard,2.0,Yes,No,Leather,200.0,low,low
Volvo C70,NL,6350.0, Convertible, Used,No,251251.0,Automatic,diesel,Blue,Metallic,Dealer,6.0, Front,Standard,2.0,Yes,No,Leather,136.0,middle,mid-low
Volvo C70,NL,14950.0, Convertible, Used,Yes,129740.0,Automatic,benzine,Blue,Metallic,Dealer,5.0, Front,Standard,3.0,Yes,No,Leather,241.0,low,low
Volvo C70,ES,7000.0, Convertible, Used,No,109716.0,Manual,benzine,Black,Metallic,Private seller,5.0, Front,Standard,3.0,No,No,Leather,140.0,low,mid-low
Volvo C70,NL,17950.0, Convertible, Used,No,164565.0,Automatic,benzine,Black,Metallic,Dealer,5.0, Front,Standard,5.0,Yes,Yes,Leather,200.0,low,low
Volvo C70,AT,7000.0, Convertible, Used,No,293000.0,Semi-automatic,diesel,White,Metallic,Private seller,5.0, Front,Standard,4.0,No,Yes,Leather,179.0,middle,mid-low
Volvo C70,NL,2744.0, Convertible, Used,No,275160.0,Automatic,benzine,Grey,Metallic,Dealer,5.0, Front,Standard,1.0,Yes,No,Leather,165.0,low,low
Volvo C70,DE,7990.0, Convertible, Used,No,324296.0,Manual,diesel,Black,Metallic,Dealer,5.0, Front,Standard,7.0,Yes,Yes,Cloth,136.0,low,mid-low
Volvo C70,DE,8999.0, Convertible, Used,No,176900.0,Automatic,diesel,Black,Metallic,Dealer,5.0, Front,Standard,4.0,Yes,No,Leather,179.0,low,mid-low
Volvo C70,DE,15790.0, Convertible, Used,Yes,147000.0,Automatic,benzine,Black,Metallic,Dealer,5.0, Front,Standard,3.0,Yes,No,Leather,230.0,middle,mid-low
Volvo C70,NL,17500.0, Convertible, Used,No,101850.0,Automatic,benzine,Blue,Metallic,Private seller,5.0, Front,Standard,6.0,Yes,Yes,Leather,230.0,low,mid-low
Volvo C70,AT,23920.0, Convertible, Used,No,115445.0,Automatic,benzine,Black,Nonmetallic,Dealer,5.0, Front,Standard,3.0,Yes,Yes,Leather,230.0,middle,mid
Volvo C70,NL,16500.0, Convertible, Used,No,145136.0,Automatic,benzine,Black,Metallic,Dealer,5.0, Front,Standard,3.0,Yes,No,Leather,230.0,middle,low
Volvo C70,NL,9500.0, Convertible, Used,No,153500.0,Automatic,benzine,Grey,Metallic,Private seller,5.0, Front,Standard,4.0,No,Yes,Leather,200.0,low,low
Volvo C70,IT,7000.0, Convertible, Used,No,198000.0,Automatic,benzine,Black,Nonmetallic,Private seller,5.0, Front,Standard,2.0,Yes,Yes,Leather,170.0,low,mid-low
Volvo C70,NL,7945.0, Convertible, Used,No,266147.0,Automatic,diesel,Black,Nonmetallic,Dealer,5.0, Front,Standard,2.0,No,No,Leather,179.0,middle,mid-low
Volvo C70,DE,5900.0, Convertible, Used,No,143000.0,Manual,benzine,Black,Nonmetallic,Dealer,5.0, Front,Standard,5.0,No,Yes,Leather,163.0,low,mid-low
Volvo C70,NL,6900.0, Convertible, Used,No,139700.0,Automatic,benzine,Grey,Nonmetallic,Private seller,5.0, Front,Standard,6.0,Yes,Yes,Leather,193.0,low,low
Volvo C70,NL,12900.0, Convertible, Used,No,216737.0,Automatic,benzine,Black,Metallic,Dealer,5.0, Front,Standard,2.0,Yes,No,Leather,220.0,middle,mid-low
Volvo C70,DE,5900.0, Convertible, Used,No,191000.0,Manual,diesel,Black,Metallic,Private seller,6.0, Front,Standard,5.0,No,Yes,Leather,136.0,middle,mid-low
Volvo C70,DE,2300.0, Convertible, Used,No,183000.0,Manual,benzine,Silver,Nonmetallic,Private seller,5.0, Front,Standard,5.0,No,No,Leather,163.0,low,mid-low
Volvo C70,NL,10750.0, Convertible, Used,No,273458.0,Automatic,diesel,Black,Metallic,Dealer,6.0, Front,Standard,2.0,Yes,No,Leather,150.0,low,mid
Volvo C70,DE,7800.0, Convertible, Used,No,253800.0,Automatic,diesel,Black,Metallic,Dealer,5.0, Front,Standard,4.0,Yes,Yes,Leather,179.0,middle,mid-low
Volvo C70,NL,9750.0, Convertible, Used,No,149500.0,Manual,benzine,Blue,Metallic,Private seller,5.0, Front,Standard,3.0,Yes,Yes,Leather,170.0,low,mid-low
Volvo C70,NL,9950.0, Convertible, Used,No,261750.0,Manual,diesel,Black,Metallic,Dealer,6.0, Front,Standard,3.0,Yes,No,Leather,150.0,middle,mid
Volvo C70,NL,3250.0, Convertible, Used,No,207967.0,Automatic,benzine,Blue,Metallic,Private seller,5.0, Front,Standard,2.0,No,No,Leather,193.0,low,low
Volvo C70,DE,8400.0, Convertible, Used,No,251386.0,Manual,benzine,Black,Metallic,Dealer,5.0, Front,Standard,2.0,Yes,Yes,Leather,140.0,low,mid-low
Volvo C70,DE,11699.0, Convertible, Used,No,226518.0,Automatic,diesel,Red,Metallic,Dealer,5.0, Front,Standard,5.0,No,No,Leather,177.0,low,mid
Volvo C70,NL,11945.0, Convertible, Used,No,188088.0,Automatic,benzine,Black,Nonmetallic,Private seller,5.0, Front,Standard,6.0,Yes,No,Leather,170.0,low,mid-low
Volvo C70,NL,14950.0, Convertible, Used,No,135750.0,Automatic,benzine,Grey,Metallic,Dealer,5.0, Front,Standard,6.0,Yes,Yes,Leather,193.0,low,low
Volvo C70,DE,13430.0, Convertible, Used,No,72500.0,Automatic,benzine,Black,Metallic,Dealer,5.0, Front,Standard,4.0,Yes,Yes,Leather,163.0,low,mid-low
Volvo C70,NL,14995.0, Convertible, Used,Yes,120933.0,Manual,benzine,Black,Metallic,Dealer,5.0, Front,Standard,1.0,No,No,Leather,170.0,middle,mid-low
Volvo C70,NL,6945.0, Convertible, Used,No,223611.0,Manual,benzine,Blue,Metallic,Dealer,5.0, Front,Standard,3.0,Yes,No,Leather,170.0,low,mid-low
Volvo C70,IT,6500.0, Convertible, Used,No,200000.0,Semi-automatic,diesel,Black,Nonmetallic,Private seller,5.0, Front,Standard,2.0,No,No,Leather,179.0,middle,mid-low
Volvo C70,NL,25950.0, Convertible, Used,Yes,124000.0,Automatic,benzine,Black,Metallic,Dealer,5.0, Front,Standard,2.0,Yes,No,Leather,230.0,middle,mid
Volvo C70,NL,8950.0, Convertible, Used,Yes,173457.0,Manual,benzine,Black,Metallic,Dealer,5.0, Front,Standard,2.0,No,Yes,Leather,140.0,low,mid-low
Volvo C70,NL,4250.0, Convertible, Used,No,295654.0,Automatic,benzine,Grey,Metallic,Dealer,5.0, Front,Standard,4.0,Yes,No,Leather,163.0,low,low
Volvo C70,ES,8950.0, Convertible, Used,No,199050.0,Manual,benzine,Beige,Metallic,Private seller,6.0, Front,Standard,2.0,Yes,Yes,Leather,220.0,low,mid-low
Volvo C70,DE,7999.0, Convertible, Used,No,187500.0,Manual,lpg/cng,Silver,Metallic,Dealer,5.0, Front,Standard,2.0,Yes,Yes,Leather,140.0,low,mid-low
Volvo C70,AT,12990.0, Convertible, Used,No,138900.0,Automatic,diesel,Blue,Metallic,Dealer,5.0, Front,Standard,2.0,Yes,Yes,Leather,179.0,low,mid-low
Volvo C70,DE,9250.0, Convertible, Used,No,164000.0,Automatic,benzine,Black,Metallic,Private seller,5.0, Front,Standard,5.0,Yes,No,Leather,170.0,low,mid-low
Volvo C70,DE,7950.0, Convertible, Used,No,99950.0,Manual,benzine,Black,Metallic,Dealer,5.0, Front,Standard,13.0,Yes,Yes,Leather,163.0,middle,low
Volvo C70,NL,14950.0, Convertible, Used,No,129830.0,Automatic,benzine,Black,Metallic,Private seller,5.0, Front,Standard,3.0,Yes,Yes,Leather,230.0,low,mid-low
Volvo C70,NL,14900.0, Convertible, Used,Yes,117467.0,Automatic,benzine,Black,Nonmetallic,Dealer,5.0, Front,Standard,2.0,Yes,No,Leather,170.0,middle,mid-low
Volvo C70,NL,12999.0, Convertible, Used,No,150283.0,Automatic,benzine,Black,Metallic,Dealer,5.0, Front,Standard,2.0,Yes,No,Leather,222.0,middle,mid-low
Volvo C70,DE,9999.0, Convertible, Used,Yes,108000.0,Automatic,benzine,Red,Nonmetallic,Dealer,5.0, Front,Standard,3.0,Yes,Yes,Leather,140.0,low,mid-low
Volvo C70,DE,15990.0, Convertible, Used,No,134500.0,Manual,diesel,Black,Nonmetallic,Private seller,6.0, Front,Standard,7.0,Yes,Yes,Leather,150.0,low,mid
Volvo C70,NL,11995.0, Convertible, Used,No,152159.0,Automatic,diesel,Black,Nonmetallic,Dealer,6.0, Front,Standard,2.0,Yes,No,Leather,150.0,middle,mid
Volvo C70,DE,9400.0, Convertible, Used,No,182000.0,Manual,diesel,Black,Nonmetallic,Private seller,6.0, Front,Standard,4.0,Yes,Yes,Leather,136.0,low,mid-low
Volvo C70,NL,17700.0, Convertible, Used,Yes,150411.0,Automatic,benzine,Grey,Metallic,Dealer,5.0, Front,Standard,2.0,Yes,No,Leather,230.0,low,mid
Volvo C70,NL,12995.0, Convertible, Used,No,121000.0,Automatic,benzine,Black,Metallic,Private seller,5.0, Front,Standard,7.0,Yes,Yes,Leather,200.0,low,low
Volvo C70,NL,4750.0, Convertible, Used,No,193000.0,Automatic,benzine,Grey,Metallic,Private seller,5.0, Front,Standard,2.0,No,Yes,Leather,193.0,low,low
Volvo C70,NL,9950.0, Convertible, Used,No,196000.0,Automatic,benzine,Blue,Metallic,Private seller,5.0, Front,Standard,7.0,No,Yes,Leather,170.0,low,mid-low
Volvo C70,BE,20000.0, Convertible, Used,No,23930.0,Manual,benzine,Black,Metallic,Private seller,5.0, Front,Standard,10.0,Yes,No,Leather,140.0,middle,mid-low
Volvo C70,BE,10500.0, Convertible, Used,No,158000.0,Automatic,diesel,Black,Nonmetallic,Private seller,5.0, Front,Standard,4.0,Yes,Yes,Leather,136.0,low,mid-low
Volvo C70,NL,13250.0, Convertible, Used,No,158900.0,Automatic,benzine,Black,Nonmetallic,Dealer,5.0, Front,Standard,2.0,No,No,Leather,170.0,middle,mid-low
Volvo C70,NL,15750.0, Convertible, Used,No,74799.0,Manual,benzine,Blue,Metallic,Dealer,5.0, Front,Standard,3.0,Yes,No,Leather,200.0,low,low
Volvo C70,BE,14450.0, Convertible, Used,No,136500.0,Manual,diesel,Silver,Metallic,Private seller,6.0, Front,Standard,5.0,Yes,Yes,Leather,150.0,low,mid
Volvo C70,BE,12950.0, Convertible, Used,No,99000.0,Automatic,diesel,White,Nonmetallic,Private seller,6.0, Front,Standard,5.0,Yes,Yes,Leather,150.0,middle,mid
Volvo C70,NL,5900.0, Convertible, Used,No,178000.0,Manual,benzine,Grey,Nonmetallic,Private seller,5.0, Front,Standard,2.0,Yes,No,Leather,163.0,low,low
Volvo C70,ES,8800.0, Convertible, Used,No,181000.0,Automatic,benzine,Black,Metallic,Private seller,5.0, Front,Standard,1.0,No,No,Leather,140.0,low,mid-low
Volvo C70,DE,5950.0, Convertible, Used,No,257000.0,Manual,benzine,Blue,Metallic,Dealer,5.0, Front,Standard,5.0,Yes,Yes,Leather,193.0,low,low
Volvo C70,DE,19870.0, Convertible, Used,Yes,144000.0,Automatic,diesel,Black,Metallic,Dealer,5.0, Front,Standard,10.0,Yes,Yes,Leather,150.0,middle,mid
Volvo C70,IT,5500.0, Convertible, Used,No,236000.0,Automatic,benzine,Grey,Nonmetallic,Dealer,5.0, Front,Standard,1.0,No,No,Leather,170.0,low,mid-low
Volvo C70,DE,5950.0, Convertible, Used,No,176000.0,Manual,benzine,Black,Nonmetallic,Dealer,5.0, Front,Standard,4.0,No,No,Leather,140.0,middle,mid-low
Volvo C70,DE,6990.0, Convertible, Used,Yes,259990.0,Manual,benzine,Black,Nonmetallic,Dealer,5.0, Front,Standard,7.0,No,Yes,Other,193.0,low,mid-low
Volvo C70,NL,9450.0, Convertible, Used,No,172165.0,Manual,benzine,Black,Metallic,Dealer,5.0, Front,Standard,2.0,Yes,No,Leather,163.0,low,low
Volvo C70,DE,11950.0, Convertible, Used,Yes,98000.0,Manual,benzine,Black,Metallic,Dealer,5.0, Front,Standard,2.0,Yes,Yes,Leather,170.0,middle,mid-low
Volvo C70,DE,4800.0, Convertible, Used,Yes,209594.0,Automatic,benzine,Green,Metallic,Dealer,5.0, Front,Standard,7.0,Yes,Yes,Leather,163.0,middle,low
Volvo C70,DE,10450.0, Convertible, Used,No,213500.0,Automatic,diesel,Grey,Metallic,Dealer,5.0, Front,Standard,5.0,Yes,Yes,Leather,179.0,middle,mid-low
Volvo C70,DE,4500.0, Convertible, Used,No,226374.0,Automatic,benzine,Black,Nonmetallic,Private seller,5.0, Front,Standard,9.0,Yes,Yes,Leather,163.0,low,low
Volvo C70,NL,15950.0, Convertible, Used,Yes,102562.0,Manual,benzine,Black,Metallic,Dealer,5.0, Front,Standard,2.0,Yes,No,Leather,170.0,middle,mid-low
Volvo C70,DE,12450.0, Convertible, Used,No,116400.0,Manual,diesel,White,Metallic,Private seller,6.0, Front,Standard,7.0,Yes,Yes,Leather,136.0,middle,mid-low
Volvo C70,NL,2950.0, Convertible, Used,No,258455.0,Automatic,benzine,Silver,Metallic,Dealer,5.0, Front,Standard,3.0,Yes,Yes,Alcantara,165.0,low,low
Volvo C70,NL,13950.0, Convertible, Used,No,149000.0,Automatic,benzine,Silver,Metallic,Dealer,5.0, Front,Standard,3.0,Yes,No,Leather,220.0,middle,mid-low
Volvo C70,DE,6990.0, Convertible, Used,No,132246.0,Automatic,benzine,Grey,Metallic,Dealer,5.0, Front,Standard,6.0,Yes,Yes,Leather,163.0,low,low
Volvo C70,NL,14950.0, Convertible, Used,Yes,97923.0,Automatic,benzine,Black,Metallic,Dealer,5.0, Front,Standard,2.0,Yes,No,Leather,194.0,low,low
Volvo C70,NL,8995.0, Convertible, Used,No,283573.0,Automatic,diesel,Blue,Metallic,Dealer,6.0, Front,Standard,3.0,Yes,No,Leather,136.0,middle,mid-low
Volvo C70,DE,2699.0, Convertible, Used,No,220320.0,Automatic,benzine,Silver,Nonmetallic,Private seller,5.0, 4WD,Standard,3.0,No,No,Leather,163.0,low,mid-low
Volvo C70,AT,10900.0, Convertible, Used,No,182000.0,Automatic,diesel,Black,Nonmetallic,Dealer,6.0, Front,Standard,1.0,Yes,Yes,Leather,136.0,low,mid-low
Volvo C70,BE,11000.0, Convertible, Used,No,83000.0,Manual,benzine,Blue,Nonmetallic,Private seller,5.0, Front,Standard,5.0,No,Yes,Leather,140.0,middle,mid-low
Volvo C70,DE,11490.0, Convertible, Used,No,159000.0,Manual,diesel,Blue,Metallic,Dealer,5.0, Front,Standard,9.0,Yes,No,Cloth,177.0,middle,mid
